movieId,links__imdbId,links__tmdbId,movies (1)__title,movies (1)__genres,ratings (1)__userId,ratings (1)__rating,ratings (1)__timestamp,tags (1)__userId,tags (1)__tag,tags (1)__timestamp
4437,76786,11906.0,Suspiria (1977),Horror,51.0,5.0,1230931996.0,,,
4438,68767,11713.0,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",Action|Drama|Romance|Thriller,91.0,3.5,1112712408.0,,,
4439,82176,9589.0,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),Drama,182.0,4.0,1063290004.0,,,
4440,67824,12481.0,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",Action|Thriller,164.0,5.0,999708209.0,,,
4441,77594,13333.0,Game of Death (1978),Action,387.0,3.5,1095118924.0,,,
4442,89461,13938.0,"Last Dragon, The (1985)",Action|Comedy|Drama,42.0,1.0,996216092.0,,,
4443,82869,10540.0,Outland (1981),Action|Sci-Fi|Thriller,288.0,3.0,1050510765.0,,,
4444,68935,9462.0,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",Action|Crime,380.0,4.0,1536875656.0,,,
4445,163862,82623.0,T-Rex: Back to the Cretaceous (1998),Adventure|Documentary|IMAX,527.0,4.0,1033173355.0,,,
4446,173840,2114.0,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi,20.0,3.5,1054037907.0,573.0,sci-fi,1186588886.0
4447,250494,8835.0,Legally Blonde (2001),Comedy|Romance,10.0,4.5,1455398321.0,474.0,lawyers,1138032674.0
4448,227445,11371.0,"Score, The (2001)",Action|Drama,64.0,3.5,1161565729.0,474.0,heist,1138032773.0
4449,262210,78248.0,Adanggaman (2000),Drama,20.0,2.0,1054037667.0,,,
4450,242193,9517.0,Bully (2001),Crime|Drama|Thriller,160.0,5.0,1065983846.0,,,
4451,273300,25985.0,Jump Tomorrow (2001),Comedy|Drama|Romance,414.0,3.5,1160955028.0,,,
4452,227005,15745.0,Made (2001),Comedy,182.0,3.0,1055155084.0,,,
4453,245280,24977.0,Michael Jordan to the Max (2000),Documentary|IMAX,438.0,3.5,1105666067.0,,,
4454,188913,36107.0,More (1998),Animation|Drama|Sci-Fi|IMAX,477.0,5.0,1245030211.0,477.0,claymation,1245030193.0
4458,109049,13794.0,Africa: The Serengeti (1994),Documentary|IMAX,414.0,4.0,1019480571.0,,,
4459,130445,13795.0,Alaska: Spirit of the Wild (1997),Documentary|IMAX,288.0,4.0,1092252434.0,,,
4462,94593,38965.0,18 Again! (1988),Comedy|Fantasy,414.0,1.0,1024928700.0,,,
4463,94594,47817.0,1969 (1988),Drama|War,414.0,2.0,1026225501.0,,,
4464,94606,31052.0,"Accidental Tourist, The (1988)",Comedy|Drama|Romance,51.0,4.0,1230930939.0,,,
4465,94608,10868.0,"Accused, The (1988)",Drama,66.0,4.0,1104644709.0,474.0,rape,1138032565.0
4466,94602,9395.0,Above the Law (1988),Action|Crime|Drama,42.0,2.0,996260366.0,,,
4467,96764,14506.0,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy,135.0,4.0,1009693317.0,,,
4470,94675,2.0,Ariel (1988),Drama,249.0,4.0,1353800719.0,,,
4471,94678,26044.0,Arthur 2: On the Rocks (1988),Comedy|Romance,325.0,1.0,1039397964.0,,,
4473,94712,14911.0,Bat*21 (1988),Drama|War,288.0,3.0,1014821894.0,,,
4474,94715,15592.0,Beaches (1988),Comedy|Drama|Musical,47.0,3.5,1496210466.0,,,
4475,94716,15267.0,"Beast of War, The (Beast, The) (1988)",Drama|War,414.0,4.0,1032789366.0,,,
4476,94739,12710.0,Big Business (1988),Comedy,104.0,4.0,1048590374.0,474.0,twins,1137374622.0
4477,94744,30502.0,Big Top Pee-Wee (1988),Adventure|Children|Comedy,42.0,2.0,996260446.0,474.0,circus,1137373669.0
4478,94746,19382.0,Biloxi Blues (1988),Comedy|Drama,414.0,4.0,1026225946.0,,,
4480,94761,9599.0,"Blob, The (1988)",Horror|Sci-Fi,255.0,3.0,1005717223.0,,,
4482,94799,17170.0,"Bright Lights, Big City (1988)",Drama,42.0,5.0,996260113.0,,,
4483,94824,18509.0,Caddyshack II (1988),Comedy,310.0,1.0,1078649140.0,,,
4484,94828,110428.0,Camille Claudel (1988),Drama,474.0,3.5,1060104442.0,,,
4487,94889,7520.0,Cocktail (1988),Drama|Romance,42.0,4.0,996260366.0,,,
4488,94894,10126.0,Colors (1988),Action|Crime|Drama,414.0,4.0,1005067413.0,,,
4489,94898,9602.0,Coming to America (1988),Comedy|Romance,21.0,4.5,1441393840.0,474.0,Africa,1137766266.0
4490,94910,23752.0,"Couch Trip, The (1988)",Comedy,599.0,2.0,1498510976.0,,,
4492,90887,3980.0,Critters (1986),Comedy|Sci-Fi,288.0,3.0,1050510833.0,,,
4495,94921,27397.0,Crossing Delancey (1988),Comedy|Romance,474.0,5.0,1014923714.0,474.0,New York,1137202342.0
4496,94933,9748.0,D.O.A. (1988),Film-Noir|Mystery|Thriller,51.0,3.5,1230931991.0,,,
4497,94961,40095.0,Dead Heat (1988),Action|Comedy|Horror|Sci-Fi,610.0,3.0,1479545237.0,,,
4498,94963,10651.0,"Dead Pool, The (1988)",Action|Crime|Thriller,238.0,4.0,1007931941.0,,,
4499,95031,10141.0,Dirty Rotten Scoundrels (1988),Comedy,66.0,4.0,1093747840.0,,,
4500,92929,27362.0,Drowning by Numbers (1988),Comedy|Drama,325.0,4.0,1039399260.0,,,
4502,95107,26386.0,Ernest Saves Christmas (1988),Children|Comedy,45.0,1.0,1034344018.0,,,
4504,95145,25884.0,Feds (1988),Comedy,599.0,1.5,1519427883.0,,,
4505,95169,26355.0,For Keeps (1988),Drama|Romance,367.0,3.0,997810980.0,,,
4506,95174,10675.0,Frantic (1988),Crime|Mystery|Thriller,288.0,3.0,1020369343.0,,,
4508,95243,10130.0,Gorillas in the Mist (1988),Drama,51.0,3.5,1230930925.0,,,
4509,95253,2617.0,"Great Outdoors, The (1988)",Comedy,42.0,5.0,996259334.0,,,
4511,95304,21362.0,High Spirits (1988),Comedy,599.0,2.0,1519147299.0,,,
4516,95409,20443.0,Johnny Be Good (1988),Comedy,42.0,4.0,996260168.0,,,
4517,95484,49365.0,Lady in White (a.k.a. The Mystery of the Lady in White) (1988),Horror|Mystery|Thriller,367.0,3.0,997811528.0,,,
4518,95488,11347.0,The Lair of the White Worm (1988),Comedy|Horror,3.0,5.0,1306463770.0,,,
4519,95489,12144.0,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy,20.0,3.5,1054038247.0,,,
4520,95519,13704.0,License to Drive (1988),Comedy,307.0,2.0,1186257714.0,,,
4521,95532,12505.0,Little Nikita (1988),Drama,474.0,3.0,1056977174.0,,,
4522,95599,41963.0,Masquerade (1988),Mystery|Romance|Thriller,288.0,1.0,1020369571.0,,,
4523,95638,13482.0,Milagro Beanfield War (1988),Comedy|Drama|Fantasy,325.0,4.0,1039396324.0,,,
4524,95654,34014.0,Moon Over Parador (1988),Comedy,414.0,3.0,1261423049.0,,,
4526,95687,12120.0,My Stepmother Is an Alien (1988),Comedy|Romance|Sci-Fi,448.0,2.0,1019133189.0,474.0,aliens,1137373948.0
4527,95736,47818.0,"Night in the Life of Jimmy Reardon, A (1988)",Comedy|Romance,387.0,2.0,1182751482.0,,,
4529,95801,3543.0,Bagdad Cafe (Out of Rosenheim) (1987),Comedy|Drama,260.0,4.5,1109410030.0,,,
4531,95963,9604.0,Red Heat (1988),Action,249.0,3.0,1354108146.0,,,
4533,89907,10925.0,"Return of the Living Dead, The (1985)",Comedy|Horror|Sci-Fi,274.0,3.5,1172008217.0,,,
4534,95993,13965.0,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Adventure|Drama|Western,140.0,3.0,1014225103.0,,,
4535,84296,24266.0,"Man from Snowy River, The (1982)",Drama|Romance|Western,140.0,5.0,1014225103.0,,,
4537,96018,18197.0,Running on Empty (1988),Drama,66.0,4.0,1093747951.0,474.0,hippies,1137205576.0
4541,96071,11503.0,"Serpent and the Rainbow, The (1988)",Horror,42.0,4.0,996260018.0,,,
4544,96101,11966.0,Short Circuit 2 (1988),Comedy|Sci-Fi,226.0,4.0,1095695342.0,,,
4545,91949,2605.0,Short Circuit (1986),Comedy|Sci-Fi,21.0,4.0,1419025398.0,474.0,robots,1137374781.0
4546,96163,8740.0,"Vanishing, The (Spoorloos) (1988)",Drama|Thriller,74.0,4.5,1207500425.0,474.0,kidnapping,1138032855.0
4552,96251,41428.0,"Tetsuo, the Ironman (Tetsuo) (1988)",Action|Horror|Sci-Fi|Thriller,387.0,3.5,1129704983.0,567.0,"""artsy""",1525285878.0
4553,96256,8337.0,They Live (1988),Action|Sci-Fi|Thriller,135.0,4.0,1009691588.0,,,
4557,96316,28176.0,Tucker: The Man and His Dream (1988),Drama,477.0,3.0,1201166773.0,,,
4558,96320,9493.0,Twins (1988),Comedy,9.0,1.0,1044656650.0,474.0,twins,1137374798.0
4562,96454,12582.0,Without a Clue (1988),Comedy|Mystery,391.0,4.0,1032649312.0,,,
4563,96486,10001.0,Young Einstein (1988),Comedy,387.0,1.5,1094941040.0,,,
4564,96794,11352.0,Always (1989),Drama|Fantasy|Romance,42.0,5.0,996258623.0,,,
4565,88708,12500.0,American Ninja (1985),Action|Adventure,42.0,2.0,996260446.0,,,
4568,96913,17882.0,Best of the Best (1989),Action,599.0,2.5,1519363306.0,,,
4571,96928,1648.0,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi,17.0,4.0,1305696310.0,474.0,time travel,1137205348.0
4572,96933,4105.0,Black Rain (1989),Action|Crime|Drama,66.0,4.0,1113190535.0,,,
4573,96943,22711.0,Blaze (1989),Comedy|Drama,414.0,2.0,1073681310.0,,,
4574,96945,19124.0,Blind Fury (1989),Action|Thriller,599.0,3.0,1519337313.0,,,
4577,97027,10142.0,Casualties of War (1989),Drama|War,42.0,4.0,996259024.0,,,
4578,97044,3064.0,Chances Are (1989),Comedy|Romance,474.0,3.5,1053021348.0,,,
4580,97138,10134.0,Cyborg (1989),Action|Sci-Fi,382.0,0.5,1515163498.0,,,
4581,97142,21291.0,Dad (1989),Drama,66.0,4.0,1113189936.0,,,
4583,97211,30352.0,Disorganized Crime (1989),Action|Comedy,414.0,4.0,1037024199.0,,,
4584,97236,15142.0,Dream a Little Dream (1989),Comedy|Drama|Romance,307.0,2.0,1186260088.0,,,
4585,97235,14550.0,"Dream Team, The (1989)",Comedy,66.0,4.0,1113189059.0,,,
4587,97257,2210.0,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi,91.0,1.0,1112716992.0,,,
4589,85475,21721.0,Eddie and the Cruisers (1983),Drama|Musical|Mystery,474.0,3.0,1002757130.0,,,
4591,97289,11828.0,Erik the Viking (1989),Adventure|Comedy|Fantasy,51.0,3.0,1230931975.0,,,
4593,97328,10551.0,Family Business (1989),Comedy,599.0,2.0,1519336069.0,,,
4594,97334,20713.0,Farewell to the King (1989),Action|War,599.0,3.0,1519142068.0,,,
4595,97336,27461.0,Fat Man and Little Boy (1989),Drama,414.0,3.5,1089994944.0,,,
4597,97438,1380.0,Gleaming the Cube (1989),Action|Drama|Mystery,599.0,2.0,1519345879.0,,,
4599,97457,11465.0,Great Balls of Fire! (1989),Drama,91.0,3.0,1112717378.0,,,
4600,97458,17190.0,Gross Anatomy (a.k.a. A Cut Above) (1989),Comedy|Drama,414.0,4.0,1003247830.0,474.0,doctors,1137375124.0
4602,97481,9085.0,Harlem Nights (1989),Comedy|Crime|Romance,307.0,3.0,1186257690.0,,,
4603,97500,17819.0,Her Alibi (1989),Comedy|Romance,599.0,2.5,1498518830.0,,,
4605,97531,14776.0,How to Get Ahead in Advertising (1989),Comedy|Fantasy,221.0,4.5,1111177373.0,,,
4608,97579,29185.0,"Innocent Man, An (1989)",Crime|Drama,199.0,2.5,1105284698.0,,,
4610,97613,32059.0,"January Man, The (1989)",Comedy|Crime|Mystery|Thriller,414.0,2.0,1019480788.0,,,
4611,97626,505.0,Johnny Handsome (1989),Crime|Drama,66.0,4.0,1113189304.0,,,
4612,97635,4486.0,Jesus of Montreal (Jésus de Montréal) (1989),Drama,318.0,4.5,1416086034.0,318.0,reciprocal spectator,1416086512.0
4613,97637,10345.0,K-9 (1989),Action|Comedy|Crime,135.0,2.0,1009690964.0,,,
4614,97659,10222.0,Kickboxer (1989),Action,387.0,2.5,1144394665.0,,,
4615,97714,12774.0,Last Exit to Brooklyn (1989),Drama,606.0,4.0,1171825359.0,,,
4616,97722,14621.0,Lean on Me (1989),Drama,66.0,3.5,1104645082.0,,,
4617,97731,19118.0,Let It Ride (1989),Comedy,414.0,5.0,1005067413.0,,,
4619,97758,15138.0,Little Monsters (1989),Comedy,307.0,3.0,1186259014.0,,,
4621,97778,9494.0,Look Who's Talking (1989),Comedy|Romance,21.0,2.5,1419794704.0,474.0,babies,1137374699.0
4622,97790,17362.0,Loverboy (1989),Comedy,357.0,3.0,1348628075.0,,,
4623,97815,9942.0,Major League (1989),Comedy,42.0,4.0,996258272.0,474.0,baseball,1137374712.0
4624,97858,8216.0,Meet the Feebles (1989),Animation|Comedy|Musical,91.0,3.0,1112712697.0,,,
4625,97883,4296.0,Millennium (1989),Drama|Sci-Fi|Thriller,210.0,2.0,1473881746.0,,,
4626,97889,24739.0,Miracle Mile (1989),Drama|Romance|Sci-Fi,28.0,3.0,1235975740.0,,,
4628,97965,9686.0,New York Stories (1989),Comedy|Drama,182.0,4.5,1055155028.0,,,
4629,97967,27418.0,Next of Kin (1989),Action|Crime|Thriller,42.0,2.0,996260295.0,,,
4630,97987,39002.0,No Holds Barred (1989),Action,448.0,1.0,1028717134.0,,,
4632,98051,31606.0,"Package, The (1989)",Action|Thriller,382.0,3.5,1515173574.0,,,
4634,98073,37146.0,Penn & Teller Get Killed (1989),Adventure|Comedy,135.0,5.0,1009693458.0,,,
4635,98097,20006.0,Pink Cadillac (1989),Action|Comedy|Drama,474.0,1.0,1046881277.0,,,
4636,98141,8867.0,"Punisher, The (1989)",Action,414.0,2.0,1082736203.0,,,
4638,163025,331.0,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller,20.0,1.5,1054147250.0,474.0,dinosaurs,1137374692.0
4639,265029,11467.0,America's Sweethearts (2001),Comedy|Romance,68.0,2.5,1261623460.0,474.0,Hollywood,1137375071.0
4640,222851,327.0,Brother (2000),Action|Crime|Thriller,182.0,3.0,1055153242.0,,,
4641,162346,1548.0,Ghost World (2001),Comedy|Drama,4.0,1.0,1007569586.0,474.0,adolescence,1138032652.0
4642,248845,13403.0,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical,182.0,4.5,1054780424.0,,,
4643,133152,869.0,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi,7.0,1.0,1106635749.0,,,
4644,237539,552.0,Bread and Tulips (Pane e tulipani) (2000),Comedy|Drama|Romance,182.0,3.5,1075765322.0,,,
4645,123948,36095.0,Cure (1997),Crime|Horror|Thriller,91.0,4.5,1112717833.0,,,
4646,203540,33379.0,Greenfingers (2000),Comedy|Drama,517.0,1.5,1488399213.0,,,
4649,243655,2171.0,Wet Hot American Summer (2001),Comedy,111.0,4.5,1516152350.0,,,
4653,98194,41946.0,"Return of the Musketeers, The (1989)",Adventure|Comedy,606.0,3.0,1209233868.0,,,
4654,98206,10135.0,Road House (1989),Action|Drama,42.0,3.0,996260295.0,,,
4658,98253,19236.0,Santa Sangre (1989),Drama|Horror|Mystery|Thriller,50.0,3.5,1522428799.0,,,
4660,98261,60276.0,Scenes from the Class Struggle in Beverly Hills (1989),Comedy,448.0,4.0,1019127974.0,,,
4661,98273,12150.0,Sea of Love (1989),Crime|Drama|Thriller,91.0,3.0,1112716973.0,,,
4662,98282,11185.0,"See No Evil, Hear No Evil (1989)",Comedy|Crime,307.0,3.5,1224508399.0,,,
4663,98308,47045.0,She's Out of Control (1989),Comedy,104.0,4.0,1048787768.0,,,
4666,98343,12478.0,Skin Deep (1989),Comedy,414.0,3.0,1024928700.0,,,
4670,94035,25155.0,"Stepfather, The (1987)",Horror|Thriller,599.0,2.5,1498517430.0,,,
4671,98725,65015.0,Sweetie (1989),Drama,606.0,3.5,1171737067.0,,,
4672,98436,24077.0,"Tall Guy, The (1989)",Comedy|Romance,414.0,2.0,1024928520.0,,,
4673,98439,9618.0,Tango & Cash (1989),Action|Comedy|Crime|Thriller,307.0,2.0,1186172588.0,,,
4675,98471,31608.0,Three Fugitives (1989),Action|Comedy,414.0,1.0,1024928617.0,,,
4676,98519,22102.0,Troop Beverly Hills (1989),Comedy,104.0,3.0,1078081284.0,,,
4677,98536,6951.0,Turner & Hooch (1989),Comedy|Crime,68.0,3.5,1269123218.0,474.0,dogs,1137373991.0
4678,98546,11959.0,UHF (1989),Comedy,91.0,5.0,1112712625.0,474.0,television,1138032842.0
4679,98554,2616.0,Uncle Buck (1989),Comedy,42.0,4.0,996258824.0,,,
4681,98621,249.0,"War of the Roses, The (1989)",Comedy|Drama,68.0,3.0,1269123495.0,,,
4683,98663,183.0,"Wizard, The (1989)",Adventure|Children|Comedy|Drama,274.0,4.0,1172275751.0,,,
4686,108539,8494.0,Weekend at Bernie's II (1993),Adventure|Comedy,42.0,2.0,996256937.0,,,
4687,56868,26535.0,Billy Liar (1963),Comedy,387.0,3.5,1145685618.0,,,
4688,101465,41784.0,Black Robe (1991),Adventure|Drama,28.0,2.5,1240817515.0,474.0,In Netflix queue,1137201126.0
4689,65761,27431.0,"Cat o' Nine Tails, The (Gatto a nove code, Il) (1971)",Mystery|Thriller,606.0,3.5,1171500799.0,,,
4690,87089,2148.0,"Cotton Club, The (1984)",Crime|Musical,603.0,3.0,1000194455.0,,,
4695,78490,31941.0,Who'll Stop the Rain (1978),Crime|Drama,603.0,4.0,1000194402.0,,,
4697,83624,27813.0,Basket Case (1982),Comedy|Horror,307.0,1.5,1186085929.0,,,
4699,218922,2057.0,Original Sin (2001),Drama|Romance|Thriller,182.0,3.5,1055153694.0,,,
4700,247638,9880.0,"Princess Diaries, The (2001)",Children|Comedy|Romance,7.0,1.5,1109746591.0,,,
4701,266915,5175.0,Rush Hour 2 (2001),Action|Comedy,21.0,3.5,1403459884.0,,,
4703,94868,41951.0,Chocolat (1988),Drama,140.0,3.5,1055092455.0,,,
4704,56059,11385.0,Hatari! (1962),Adventure|Comedy,474.0,3.0,1075729849.0,,,
4705,77288,4484.0,"Cage aux Folles, La (1978)",Comedy,603.0,3.0,1002403447.0,,,
4708,60668,44258.0,Marat/Sade (1966),Drama|Musical,318.0,5.0,1415402882.0,318.0,reciprocal spectator,1416086490.0
4709,64782,20391.0,Paint Your Wagon (1969),Comedy|Musical|Western,288.0,3.0,1014821725.0,,,
4710,75213,12584.0,"Shootist, The (1976)",Drama|Western,590.0,3.5,1267237363.0,,,
4711,108323,70042.0,Theremin: An Electronic Odyssey (1993),Documentary,260.0,4.0,1109410279.0,,,
4713,80360,11542.0,Altered States (1980),Drama|Sci-Fi,51.0,5.0,1230930916.0,,,
4714,80377,17169.0,Any Which Way You Can (1980),Comedy,325.0,2.0,1039397724.0,,,
4715,80402,39176.0,"Awakening, The (1980)",Horror,594.0,3.0,1108951223.0,,,
4717,80436,19267.0,"Battle Creek Brawl (Big Brawl, The) (1980)",Action|Comedy,325.0,4.0,1039399296.0,,,
4718,252866,2770.0,American Pie 2 (2001),Comedy,20.0,3.0,1054037502.0,,,
4719,181739,12610.0,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller,140.0,2.0,1010775581.0,,,
4720,230600,1933.0,"Others, The (2001)",Drama|Horror|Mystery|Thriller,15.0,5.0,1510571736.0,,,
4721,244000,13496.0,American Outlaws (2001),Action|Comedy|Western,414.0,3.0,1008691166.0,,,
4722,250202,21055.0,All Over the Guy (2001),Comedy,200.0,3.0,1229878977.0,,,
4723,250323,24936.0,"Deep End, The (2001)",Drama,182.0,2.5,1063649037.0,,,
4725,261983,10972.0,Session 9 (2001),Horror|Thriller,477.0,4.0,1252820187.0,477.0,mental hospital,1252820163.0
4727,238112,1722.0,Captain Corelli's Mandolin (2001),Drama|Romance|War,140.0,3.0,1020883917.0,,,
4728,250687,9896.0,Rat Race (2001),Comedy,18.0,3.0,1457005711.0,,,
4732,258470,9683.0,Bubble Boy (2001),Comedy,95.0,1.0,1043339283.0,,,
4733,256524,2779.0,"Curse of the Jade Scorpion, The (2001)",Comedy,298.0,3.0,1447599686.0,,,
4734,261392,2294.0,Jay and Silent Bob Strike Back (2001),Adventure|Comedy,20.0,1.0,1054037534.0,,,
4735,228333,10016.0,Ghosts of Mars (2001),Horror|Sci-Fi|Thriller,160.0,4.5,1065992184.0,,,
4736,234829,26602.0,Summer Catch (2001),Comedy|Drama|Romance,140.0,3.0,1008775205.0,,,
4738,208196,22230.0,Happy Accidents (2000),Romance|Sci-Fi,125.0,4.0,1474412893.0,,,
4740,206926,13966.0,Maybe Baby (2000),Comedy|Romance,104.0,3.5,1082714338.0,,,
4741,203166,742.0,Together (Tillsammans) (2000),Comedy|Drama|Romance,4.0,3.0,1007574532.0,,,
4743,255653,15104.0,Tortilla Soup (2001),Comedy|Romance,438.0,3.5,1105654004.0,,,
4744,263488,8922.0,Jeepers Creepers (2001),Horror,69.0,2.0,1021645405.0,,,
4745,184791,11065.0,O (2001),Drama,414.0,4.0,1015601309.0,,,
4748,103596,16314.0,3 Ninjas (1992),Action|Children|Comedy,274.0,3.0,1172030080.0,,,
4749,109015,18885.0,3 Ninjas Kick Back (1994),Action|Children|Comedy,219.0,2.0,1198783261.0,,,
4750,112255,40508.0,3 Ninjas Knuckle Up (1995),Action|Children,307.0,0.5,1186259226.0,,,
4754,70917,16307.0,"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller,312.0,4.0,1043176272.0,,,
4756,246544,11370.0,"Musketeer, The (2001)",Action|Adventure|Drama|Romance,448.0,1.0,1019125749.0,,,
4757,202470,12508.0,Rock Star (2001),Comedy|Drama|Musical,298.0,2.5,1447599619.0,,,
4759,269341,25462.0,Two Can Play That Game (2001),Comedy|Drama,484.0,4.0,1342300692.0,,,
4765,242587,18734.0,L.I.E. (2001),Drama,4.0,5.0,1007569445.0,,,
4766,250809,44321.0,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",Crime|Drama|Romance,603.0,4.0,1000194022.0,,,
4769,248912,58062.0,Into the Arms of Strangers: Stories of the Kindertransport (2000),Documentary,474.0,3.0,1056372207.0,,,
4770,221218,2176.0,"Glass House, The (2001)",Thriller,182.0,2.5,1055153798.0,,,
4771,180734,20857.0,Hardball (2001),Drama,274.0,2.5,1172110083.0,,,
4772,229340,22617.0,Dinner Rush (2000),Drama,28.0,3.5,1236314250.0,,,
4773,273253,75386.0,Haiku Tunnel (2001),Comedy,64.0,3.0,1161563867.0,,,
4774,246464,2185.0,Big Trouble (2002),Comedy|Crime,91.0,1.0,1112717363.0,,,
4775,118589,10696.0,Glitter (2001),Drama|Musical|Romance,448.0,0.5,1183909175.0,,,
4776,139654,2034.0,Training Day (2001),Crime|Drama|Thriller,20.0,3.5,1054037390.0,,,
4777,243759,21538.0,"American Astronaut, The (2001)",Comedy|Musical|Sci-Fi,414.0,2.5,1216149582.0,,,
4780,255321,48834.0,Liam (2000),Drama,414.0,2.0,1020178582.0,,,
4782,239986,31016.0,Sidewalks of New York (2001),Comedy|Romance,226.0,2.0,1114843160.0,,,
4783,264578,32567.0,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary,20.0,3.5,1054037095.0,,,
4784,82416,12537.0,"French Lieutenant's Woman, The (1981)",Drama,156.0,3.0,1106854394.0,,,
4785,63032,9028.0,"Great Silence, The (Grande silenzio, Il) (1969)",Drama|Western,187.0,4.0,1161849301.0,,,
4786,70294,16180.0,"Legend of Hell House, The (1973)",Horror|Thriller,603.0,1.0,1002403526.0,,,
4787,102316,11521.0,Little Man Tate (1991),Drama,28.0,2.0,1242289083.0,474.0,prodigies,1138032687.0
4788,79579,21028.0,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),Drama|Romance,105.0,5.0,1526207223.0,,,
4789,71994,27327.0,Phantom of the Paradise (1974),Comedy|Fantasy|Horror|Musical|Thriller,232.0,3.0,1234142155.0,,,
4792,53559,29756.0,13 Ghosts (1960),Horror,116.0,2.5,1337197329.0,,,
4794,93677,20115.0,Opera (1987),Crime|Horror|Mystery,594.0,0.5,1108950748.0,,,
4795,58092,30295.0,Father Goose (1964),Adventure|Comedy|Romance|War,140.0,4.0,1021899069.0,,,
4796,53877,25767.0,"Grass Is Greener, The (1960)",Comedy|Romance,474.0,3.5,1087831961.0,,,
4798,51773,22874.0,Indiscreet (1958),Comedy|Romance,474.0,3.5,1074607356.0,,,
4799,57193,11576.0,"It's a Mad, Mad, Mad, Mad World (1963)",Action|Adventure|Comedy|Crime,140.0,3.0,1021899069.0,,,
4800,29081,43860.0,King Solomon's Mines (1937),Action|Adventure|Drama|Romance|Thriller,91.0,2.5,1112717828.0,,,
4801,33836,43802.0,"Little Foxes, The (1941)",Drama,474.0,4.0,1002756963.0,474.0,family,1138032678.0
4802,53143,9660.0,Operation Petticoat (1959),Action|Comedy|Romance|War,422.0,4.0,1004470123.0,,,
4803,67588,15393.0,Play Misty for Me (1971),Drama|Thriller,238.0,4.0,1007931897.0,,,
4804,55312,248.0,Pocketful of Miracles (1961),Comedy|Drama,474.0,3.5,1132423204.0,,,
4808,108473,1644.0,"Vanishing, The (1993)",Mystery|Thriller,198.0,2.0,1034139198.0,474.0,remake,1137374805.0
